date,name,size,density
2015-09,Cota.Capital,0,0.0
2015-11,Cota.Capital,2,1.0
2015-01,Cota.Capital,0,0.0
2014-12,Cota.Capital,0,0.0
2015-05,Cota.Capital,0,0.0
2015-07,Cota.Capital,0,0.0
2015-03,Cota.Capital,5,0.8
2016-05,Cota.Capital,0,0.0
2016-01,Cota.Capital,2,1.0
2016-04,Cota.Capital,0,0.0
2014-11,Cota.Capital,0,0.0
2015-06,Cota.Capital,2,1.0
2016-06,Cota.Capital,0,0.0
2015-10,Cota.Capital,19,0.3742690058479532
2014-09,Cota.Capital,0,0.0
2015-02,Cota.Capital,0,0.0
2016-07,Cota.Capital,1,1.0
2015-12,Cota.Capital,1,1.0
2014-10,Cota.Capital,0,0.0
2015-04,Cota.Capital,2,1.0
2014-08,Cota.Capital,0,0.0
2016-03,Cota.Capital,9,0.5555555555555556
2015-08,Cota.Capital,0,0.0
2016-02,Cota.Capital,0,0.0
2015-09,Harrison.Metal,8,0.8055555555555556
2015-11,Harrison.Metal,5,0.7333333333333333
2015-01,Harrison.Metal,4,1.0
2014-12,Harrison.Metal,2,1.0
2015-05,Harrison.Metal,8,0.6111111111111112
2015-07,Harrison.Metal,2,1.0
2015-03,Harrison.Metal,1,1.0
2016-05,Harrison.Metal,3,1.0
2016-01,Harrison.Metal,2,1.0
2016-04,Harrison.Metal,0,0.0
2014-11,Harrison.Metal,3,1.0
2015-06,Harrison.Metal,3,1.0
2016-06,Harrison.Metal,2,1.0
2015-10,Harrison.Metal,4,1.0
2014-09,Harrison.Metal,4,1.0
2015-02,Harrison.Metal,1,1.0
2016-07,Harrison.Metal,1,1.0
2015-12,Harrison.Metal,2,1.0
2014-10,Harrison.Metal,0,0.0
2015-04,Harrison.Metal,0,0.0
2014-08,Harrison.Metal,3,1.0
2016-03,Harrison.Metal,0,0.0
2015-08,Harrison.Metal,0,0.0
2016-02,Harrison.Metal,2,0.6666666666666666
2015-09,Deerfield,11,0.6666666666666666
2015-11,Deerfield,2,1.0
2015-01,Deerfield,8,0.4444444444444444
2014-12,Deerfield,5,1.0
2015-05,Deerfield,6,0.7619047619047619
2015-07,Deerfield,0,0.0
2015-03,Deerfield,1,1.0
2016-05,Deerfield,3,0.6666666666666666
2016-01,Deerfield,4,1.0
2016-04,Deerfield,0,0.0
2014-11,Deerfield,0,0.0
2015-06,Deerfield,5,1.0
2016-06,Deerfield,3,1.0
2015-10,Deerfield,11,1.0
2014-09,Deerfield,0,0.0
2015-02,Deerfield,0,0.0
2016-07,Deerfield,6,0.7619047619047619
2015-12,Deerfield,0,0.0
2014-10,Deerfield,1,1.0
2015-04,Deerfield,0,0.0
2014-08,Deerfield,0,0.0
2016-03,Deerfield,2,1.0
2015-08,Deerfield,11,0.5757575757575758
2016-02,Deerfield,0,0.0
2015-09,BBG.Ventures,7,1.0
2015-11,BBG.Ventures,3,1.0
2015-01,BBG.Ventures,5,1.0
2014-12,BBG.Ventures,0,0.0
2015-05,BBG.Ventures,5,0.6
2015-07,BBG.Ventures,10,0.5777777777777777
2015-03,BBG.Ventures,0,0.0
2016-05,BBG.Ventures,0,0.0
2016-01,BBG.Ventures,4,1.0
2016-04,BBG.Ventures,3,1.0
2014-11,BBG.Ventures,0,0.0
2015-06,BBG.Ventures,0,0.0
2016-06,BBG.Ventures,0,0.0
2015-10,BBG.Ventures,7,0.7142857142857143
2014-09,BBG.Ventures,2,1.0
2015-02,BBG.Ventures,10,0.5555555555555556
2016-07,BBG.Ventures,0,0.0
2015-12,BBG.Ventures,0,0.0
2014-10,BBG.Ventures,2,1.0
2015-04,BBG.Ventures,0,0.0
2014-08,BBG.Ventures,0,0.0
2016-03,BBG.Ventures,1,1.0
2015-08,BBG.Ventures,0,0.0
2016-02,BBG.Ventures,7,0.5714285714285714
2015-09,RA.Capital.Management,13,0.7333333333333333
2015-11,RA.Capital.Management,2,1.0
2015-01,RA.Capital.Management,4,0.6666666666666666
2014-12,RA.Capital.Management,4,1.0
2015-05,RA.Capital.Management,1,1.0
2015-07,RA.Capital.Management,5,0.4666666666666667
2015-03,RA.Capital.Management,4,0.6
2016-05,RA.Capital.Management,2,1.0
2016-01,RA.Capital.Management,0,0.0
2016-04,RA.Capital.Management,3,1.0
2014-11,RA.Capital.Management,5,0.8
2015-06,RA.Capital.Management,3,1.0
2016-06,RA.Capital.Management,0,0.0
2015-10,RA.Capital.Management,17,0.6333333333333333
2014-09,RA.Capital.Management,0,0.0
2015-02,RA.Capital.Management,5,1.0
2016-07,RA.Capital.Management,6,0.7619047619047619
2015-12,RA.Capital.Management,0,0.0
2014-10,RA.Capital.Management,0,0.0
2015-04,RA.Capital.Management,6,0.6666666666666666
2014-08,RA.Capital.Management,7,0.6428571428571429
2016-03,RA.Capital.Management,0,0.0
2015-08,RA.Capital.Management,5,1.0
2016-02,RA.Capital.Management,0,0.0
2015-09,Portland.Seed.Fund,0,0.0
2015-11,Portland.Seed.Fund,0,0.0
2015-01,Portland.Seed.Fund,1,1.0
2014-12,Portland.Seed.Fund,0,0.0
2015-05,Portland.Seed.Fund,3,1.0
2015-07,Portland.Seed.Fund,0,0.0
2015-03,Portland.Seed.Fund,1,1.0
2016-05,Portland.Seed.Fund,0,0.0
2016-01,Portland.Seed.Fund,0,0.0
2016-04,Portland.Seed.Fund,0,0.0
2014-11,Portland.Seed.Fund,0,0.0
2015-06,Portland.Seed.Fund,2,1.0
2016-06,Portland.Seed.Fund,0,0.0
2015-10,Portland.Seed.Fund,1,1.0
2014-09,Portland.Seed.Fund,2,0.6666666666666666
2015-02,Portland.Seed.Fund,0,0.0
2016-07,Portland.Seed.Fund,0,0.0
2015-12,Portland.Seed.Fund,0,0.0
2014-10,Portland.Seed.Fund,1,1.0
2015-04,Portland.Seed.Fund,6,0.7333333333333333
2014-08,Portland.Seed.Fund,0,0.0
2016-03,Portland.Seed.Fund,1,1.0
2015-08,Portland.Seed.Fund,0,0.0
2016-02,Portland.Seed.Fund,1,1.0
2015-09,Sierra.Ventures,0,0.0
2015-11,Sierra.Ventures,0,0.0
2015-01,Sierra.Ventures,2,1.0
2014-12,Sierra.Ventures,4,1.0
2015-05,Sierra.Ventures,0,0.0
2015-07,Sierra.Ventures,0,0.0
2015-03,Sierra.Ventures,1,1.0
2016-05,Sierra.Ventures,0,0.0
2016-01,Sierra.Ventures,1,1.0
2016-04,Sierra.Ventures,0,0.0
2014-11,Sierra.Ventures,1,1.0
2015-06,Sierra.Ventures,1,1.0
2016-06,Sierra.Ventures,0,0.0
2015-10,Sierra.Ventures,11,0.5777777777777777
2014-09,Sierra.Ventures,4,1.0
2015-02,Sierra.Ventures,0,0.0
2016-07,Sierra.Ventures,8,1.0
2015-12,Sierra.Ventures,1,1.0
2014-10,Sierra.Ventures,11,1.0
2015-04,Sierra.Ventures,0,0.0
2014-08,Sierra.Ventures,3,1.0
2016-03,Sierra.Ventures,5,1.0
2015-08,Sierra.Ventures,1,1.0
2016-02,Sierra.Ventures,6,0.7619047619047619
2015-09,BioGenerator,0,0.0
2015-11,BioGenerator,0,0.0
2015-01,BioGenerator,0,0.0
2014-12,BioGenerator,0,0.0
2015-05,BioGenerator,1,1.0
2015-07,BioGenerator,5,0.7333333333333333
2015-03,BioGenerator,0,0.0
2016-05,BioGenerator,0,0.0
2016-01,BioGenerator,0,0.0
2016-04,BioGenerator,0,0.0
2014-11,BioGenerator,1,1.0
2015-06,BioGenerator,0,0.0
2016-06,BioGenerator,0,0.0
2015-10,BioGenerator,0,0.0
2014-09,BioGenerator,0,0.0
2015-02,BioGenerator,0,0.0
2016-07,BioGenerator,0,0.0
2015-12,BioGenerator,0,0.0
2014-10,BioGenerator,0,0.0
2015-04,BioGenerator,0,0.0
2014-08,BioGenerator,0,0.0
2016-03,BioGenerator,0,0.0
2015-08,BioGenerator,0,0.0
2016-02,BioGenerator,0,0.0
2015-09,Mark.Cuban,2,1.0
2015-11,Mark.Cuban,0,0.0
2015-01,Mark.Cuban,0,0.0
2014-12,Mark.Cuban,2,1.0
2015-05,Mark.Cuban,0,0.0
2015-07,Mark.Cuban,0,0.0
2015-03,Mark.Cuban,0,0.0
2016-05,Mark.Cuban,1,1.0
2016-01,Mark.Cuban,0,0.0
2016-04,Mark.Cuban,5,1.0
2014-11,Mark.Cuban,4,0.7
2015-06,Mark.Cuban,3,0.6666666666666666
2016-06,Mark.Cuban,4,1.0
2015-10,Mark.Cuban,0,0.0
2014-09,Mark.Cuban,0,0.0
2015-02,Mark.Cuban,0,0.0
2016-07,Mark.Cuban,4,1.0
2015-12,Mark.Cuban,0,0.0
2014-10,Mark.Cuban,4,1.0
2015-04,Mark.Cuban,2,1.0
2014-08,Mark.Cuban,7,0.6071428571428571
2016-03,Mark.Cuban,0,0.0
2015-08,Mark.Cuban,2,1.0
2016-02,Mark.Cuban,4,1.0
2015-09,Nexus.Venture.Partners,0,0.0
2015-11,Nexus.Venture.Partners,4,0.6666666666666666
2015-01,Nexus.Venture.Partners,0,0.0
2014-12,Nexus.Venture.Partners,1,1.0
2015-05,Nexus.Venture.Partners,1,1.0
2015-07,Nexus.Venture.Partners,6,0.7619047619047619
2015-03,Nexus.Venture.Partners,2,1.0
2016-05,Nexus.Venture.Partners,10,0.5777777777777777
2016-01,Nexus.Venture.Partners,7,0.39285714285714285
2016-04,Nexus.Venture.Partners,0,0.0
2014-11,Nexus.Venture.Partners,3,0.6666666666666666
2015-06,Nexus.Venture.Partners,5,0.4
2016-06,Nexus.Venture.Partners,4,1.0
2015-10,Nexus.Venture.Partners,1,1.0
2014-09,Nexus.Venture.Partners,3,1.0
2015-02,Nexus.Venture.Partners,2,1.0
2016-07,Nexus.Venture.Partners,2,1.0
2015-12,Nexus.Venture.Partners,0,0.0
2014-10,Nexus.Venture.Partners,0,0.0
2015-04,Nexus.Venture.Partners,13,0.7692307692307693
2014-08,Nexus.Venture.Partners,2,1.0
2016-03,Nexus.Venture.Partners,0,0.0
2015-08,Nexus.Venture.Partners,2,1.0
2016-02,Nexus.Venture.Partners,0,0.0
2015-09,Flight.Ventures,13,0.5256410256410257
2015-11,Flight.Ventures,0,0.0
2015-01,Flight.Ventures,15,0.6166666666666667
2014-12,Flight.Ventures,5,0.6
2015-05,Flight.Ventures,8,0.6111111111111112
2015-07,Flight.Ventures,2,1.0
2015-03,Flight.Ventures,6,1.0
2016-05,Flight.Ventures,2,1.0
2016-01,Flight.Ventures,0,0.0
2016-04,Flight.Ventures,9,1.0
2014-11,Flight.Ventures,13,0.5303030303030303
2015-06,Flight.Ventures,2,1.0
2016-06,Flight.Ventures,0,0.0
2015-10,Flight.Ventures,12,0.5606060606060606
2014-09,Flight.Ventures,3,1.0
2015-02,Flight.Ventures,17,0.3956043956043956
2016-07,Flight.Ventures,0,0.0
2015-12,Flight.Ventures,6,0.7619047619047619
2014-10,Flight.Ventures,0,0.0
2015-04,Flight.Ventures,17,0.5441176470588235
2014-08,Flight.Ventures,5,1.0
2016-03,Flight.Ventures,0,0.0
2015-08,Flight.Ventures,15,0.375
2016-02,Flight.Ventures,0,0.0
2015-09,Eniac.Ventures,6,0.7619047619047619
2015-11,Eniac.Ventures,8,0.8055555555555556
2015-01,Eniac.Ventures,19,0.43157894736842106
2014-12,Eniac.Ventures,12,0.5151515151515151
2015-05,Eniac.Ventures,5,1.0
2015-07,Eniac.Ventures,5,0.7333333333333333
2015-03,Eniac.Ventures,0,0.0
2016-05,Eniac.Ventures,1,1.0
2016-01,Eniac.Ventures,1,1.0
2016-04,Eniac.Ventures,0,0.0
2014-11,Eniac.Ventures,5,0.7333333333333333
2015-06,Eniac.Ventures,1,1.0
2016-06,Eniac.Ventures,3,1.0
2015-10,Eniac.Ventures,14,0.4095238095238095
2014-09,Eniac.Ventures,0,0.0
2015-02,Eniac.Ventures,4,0.6
2016-07,Eniac.Ventures,4,0.7
2015-12,Eniac.Ventures,3,0.6666666666666666
2014-10,Eniac.Ventures,14,0.8761904761904762
2015-04,Eniac.Ventures,0,0.0
2014-08,Eniac.Ventures,0,0.0
2016-03,Eniac.Ventures,0,0.0
2015-08,Eniac.Ventures,11,0.509090909090909
2016-02,Eniac.Ventures,6,1.0
2015-09,Cyan.Banister,5,1.0
2015-11,Cyan.Banister,1,1.0
2015-01,Cyan.Banister,0,0.0
2014-12,Cyan.Banister,0,0.0
2015-05,Cyan.Banister,5,1.0
2015-07,Cyan.Banister,0,0.0
2015-03,Cyan.Banister,0,0.0
2016-05,Cyan.Banister,0,0.0
2016-01,Cyan.Banister,0,0.0
2016-04,Cyan.Banister,1,1.0
2014-11,Cyan.Banister,2,1.0
2015-06,Cyan.Banister,0,0.0
2016-06,Cyan.Banister,0,0.0
2015-10,Cyan.Banister,7,1.0
2014-09,Cyan.Banister,11,0.7636363636363637
2015-02,Cyan.Banister,6,1.0
2016-07,Cyan.Banister,0,0.0
2015-12,Cyan.Banister,0,0.0
2014-10,Cyan.Banister,17,0.7428571428571429
2015-04,Cyan.Banister,8,1.0
2014-08,Cyan.Banister,2,1.0
2016-03,Cyan.Banister,4,0.6
2015-08,Cyan.Banister,0,0.0
2016-02,Cyan.Banister,1,1.0
2015-09,Technology.Crossover.Ventures,0,0.0
2015-11,Technology.Crossover.Ventures,3,0.6666666666666666
2015-01,Technology.Crossover.Ventures,0,0.0
2014-12,Technology.Crossover.Ventures,5,0.8
2015-05,Technology.Crossover.Ventures,0,0.0
2015-07,Technology.Crossover.Ventures,5,0.7333333333333333
2015-03,Technology.Crossover.Ventures,4,0.7
2016-05,Technology.Crossover.Ventures,0,0.0
2016-01,Technology.Crossover.Ventures,2,1.0
2016-04,Technology.Crossover.Ventures,0,0.0
2014-11,Technology.Crossover.Ventures,0,0.0
2015-06,Technology.Crossover.Ventures,3,0.6666666666666666
2016-06,Technology.Crossover.Ventures,0,0.0
2015-10,Technology.Crossover.Ventures,0,0.0
2014-09,Technology.Crossover.Ventures,3,1.0
2015-02,Technology.Crossover.Ventures,1,1.0
2016-07,Technology.Crossover.Ventures,0,0.0
2015-12,Technology.Crossover.Ventures,0,0.0
2014-10,Technology.Crossover.Ventures,1,1.0
2015-04,Technology.Crossover.Ventures,3,1.0
2014-08,Technology.Crossover.Ventures,2,1.0
2016-03,Technology.Crossover.Ventures,0,0.0
2015-08,Technology.Crossover.Ventures,0,0.0
2016-02,Technology.Crossover.Ventures,1,1.0
2015-09,Camp.One.Ventures,2,1.0
2015-11,Camp.One.Ventures,3,1.0
2015-01,Camp.One.Ventures,0,0.0
2014-12,Camp.One.Ventures,0,0.0
2015-05,Camp.One.Ventures,0,0.0
2015-07,Camp.One.Ventures,3,0.5
2015-03,Camp.One.Ventures,0,0.0
2016-05,Camp.One.Ventures,1,1.0
2016-01,Camp.One.Ventures,4,1.0
2016-04,Camp.One.Ventures,8,0.6666666666666666
2014-11,Camp.One.Ventures,0,0.0
2015-06,Camp.One.Ventures,2,1.0
2016-06,Camp.One.Ventures,0,0.0
2015-10,Camp.One.Ventures,4,1.0
2014-09,Camp.One.Ventures,4,1.0
2015-02,Camp.One.Ventures,1,1.0
2016-07,Camp.One.Ventures,4,1.0
2015-12,Camp.One.Ventures,0,0.0
2014-10,Camp.One.Ventures,0,0.0
2015-04,Camp.One.Ventures,2,1.0
2014-08,Camp.One.Ventures,0,0.0
2016-03,Camp.One.Ventures,0,0.0
2015-08,Camp.One.Ventures,0,0.0
2016-02,Camp.One.Ventures,0,0.0
2015-09,Western.Technology.Investment,4,1.0
2015-11,Western.Technology.Investment,3,1.0
2015-01,Western.Technology.Investment,0,0.0
2014-12,Western.Technology.Investment,6,0.47619047619047616
2015-05,Western.Technology.Investment,0,0.0
2015-07,Western.Technology.Investment,10,0.5818181818181818
2015-03,Western.Technology.Investment,3,1.0
2016-05,Western.Technology.Investment,5,1.0
2016-01,Western.Technology.Investment,0,0.0
2016-04,Western.Technology.Investment,0,0.0
2014-11,Western.Technology.Investment,0,0.0
2015-06,Western.Technology.Investment,7,0.5
2016-06,Western.Technology.Investment,1,1.0
2015-10,Western.Technology.Investment,10,0.6888888888888889
2014-09,Western.Technology.Investment,13,0.717948717948718
2015-02,Western.Technology.Investment,18,0.3897058823529412
2016-07,Western.Technology.Investment,0,0.0
2015-12,Western.Technology.Investment,0,0.0
2014-10,Western.Technology.Investment,4,0.7
2015-04,Western.Technology.Investment,12,0.3787878787878788
2014-08,Western.Technology.Investment,0,0.0
2016-03,Western.Technology.Investment,6,0.6190476190476191
2015-08,Western.Technology.Investment,2,1.0
2016-02,Western.Technology.Investment,0,0.0
2015-09,Highland.Capital.Partners,10,0.41818181818181815
2015-11,Highland.Capital.Partners,6,0.5333333333333333
2015-01,Highland.Capital.Partners,7,0.6071428571428571
2014-12,Highland.Capital.Partners,5,0.6
2015-05,Highland.Capital.Partners,3,1.0
2015-07,Highland.Capital.Partners,4,0.6
2015-03,Highland.Capital.Partners,2,1.0
2016-05,Highland.Capital.Partners,5,0.5333333333333333
2016-01,Highland.Capital.Partners,0,0.0
2016-04,Highland.Capital.Partners,0,0.0
2014-11,Highland.Capital.Partners,11,0.5454545454545454
2015-06,Highland.Capital.Partners,0,0.0
2016-06,Highland.Capital.Partners,3,1.0
2015-10,Highland.Capital.Partners,3,1.0
2014-09,Highland.Capital.Partners,0,0.0
2015-02,Highland.Capital.Partners,8,0.3888888888888889
2016-07,Highland.Capital.Partners,8,0.5
2015-12,Highland.Capital.Partners,1,1.0
2014-10,Highland.Capital.Partners,7,0.4642857142857143
2015-04,Highland.Capital.Partners,0,0.0
2014-08,Highland.Capital.Partners,2,1.0
2016-03,Highland.Capital.Partners,8,0.5833333333333334
2015-08,Highland.Capital.Partners,2,0.6666666666666666
2016-02,Highland.Capital.Partners,0,0.0
2015-09,Verizon.Ventures,0,0.0
2015-11,Verizon.Ventures,4,1.0
2015-01,Verizon.Ventures,4,0.6
2014-12,Verizon.Ventures,0,0.0
2015-05,Verizon.Ventures,10,0.8363636363636363
2015-07,Verizon.Ventures,6,1.0
2015-03,Verizon.Ventures,0,0.0
2016-05,Verizon.Ventures,0,0.0
2016-01,Verizon.Ventures,2,1.0
2016-04,Verizon.Ventures,2,1.0
2014-11,Verizon.Ventures,2,0.6666666666666666
2015-06,Verizon.Ventures,9,1.0
2016-06,Verizon.Ventures,0,0.0
2015-10,Verizon.Ventures,0,0.0
2014-09,Verizon.Ventures,1,1.0
2015-02,Verizon.Ventures,2,1.0
2016-07,Verizon.Ventures,0,0.0
2015-12,Verizon.Ventures,2,1.0
2014-10,Verizon.Ventures,2,1.0
2015-04,Verizon.Ventures,4,1.0
2014-08,Verizon.Ventures,2,0.6666666666666666
2016-03,Verizon.Ventures,5,0.8
2015-08,Verizon.Ventures,1,1.0
2016-02,Verizon.Ventures,4,0.7
2015-09,Upfront.Ventures,11,0.48484848484848486
2015-11,Upfront.Ventures,2,1.0
2015-01,Upfront.Ventures,10,0.5454545454545454
2014-12,Upfront.Ventures,0,0.0
2015-05,Upfront.Ventures,19,0.43790849673202614
2015-07,Upfront.Ventures,4,1.0
2015-03,Upfront.Ventures,3,0.6666666666666666
2016-05,Upfront.Ventures,2,1.0
2016-01,Upfront.Ventures,4,1.0
2016-04,Upfront.Ventures,6,0.7619047619047619
2014-11,Upfront.Ventures,0,0.0
2015-06,Upfront.Ventures,3,1.0
2016-06,Upfront.Ventures,4,0.7
2015-10,Upfront.Ventures,5,0.7333333333333333
2014-09,Upfront.Ventures,1,1.0
2015-02,Upfront.Ventures,9,0.4722222222222222
2016-07,Upfront.Ventures,1,1.0
2015-12,Upfront.Ventures,2,1.0
2014-10,Upfront.Ventures,28,0.4782608695652174
2015-04,Upfront.Ventures,14,0.4666666666666667
2014-08,Upfront.Ventures,2,1.0
2016-03,Upfront.Ventures,10,0.7333333333333333
2015-08,Upfront.Ventures,0,0.0
2016-02,Upfront.Ventures,5,0.4
2015-09,Lightbank,0,0.0
2015-11,Lightbank,0,0.0
2015-01,Lightbank,5,1.0
2014-12,Lightbank,0,0.0
2015-05,Lightbank,5,1.0
2015-07,Lightbank,0,0.0
2015-03,Lightbank,4,0.7
2016-05,Lightbank,0,0.0
2016-01,Lightbank,0,0.0
2016-04,Lightbank,5,0.6
2014-11,Lightbank,0,0.0
2015-06,Lightbank,0,0.0
2016-06,Lightbank,0,0.0
2015-10,Lightbank,5,0.8666666666666667
2014-09,Lightbank,3,0.6666666666666666
2015-02,Lightbank,3,1.0
2016-07,Lightbank,1,1.0
2015-12,Lightbank,1,1.0
2014-10,Lightbank,12,0.41025641025641024
2015-04,Lightbank,0,0.0
2014-08,Lightbank,2,1.0
2016-03,Lightbank,0,0.0
2015-08,Lightbank,0,0.0
2016-02,Lightbank,0,0.0
2015-09,Redmile.Group,0,0.0
2015-11,Redmile.Group,1,1.0
2015-01,Redmile.Group,0,0.0
2014-12,Redmile.Group,0,0.0
2015-05,Redmile.Group,0,0.0
2015-07,Redmile.Group,2,1.0
2015-03,Redmile.Group,0,0.0
2016-05,Redmile.Group,0,0.0
2016-01,Redmile.Group,4,1.0
2016-04,Redmile.Group,2,1.0
2014-11,Redmile.Group,3,1.0
2015-06,Redmile.Group,5,1.0
2016-06,Redmile.Group,0,0.0
2015-10,Redmile.Group,13,0.8717948717948718
2014-09,Redmile.Group,0,0.0
2015-02,Redmile.Group,0,0.0
2016-07,Redmile.Group,0,0.0
2015-12,Redmile.Group,0,0.0
2014-10,Redmile.Group,8,0.4722222222222222
2015-04,Redmile.Group,6,0.5714285714285714
2014-08,Redmile.Group,2,1.0
2016-03,Redmile.Group,0,0.0
2015-08,Redmile.Group,8,0.8095238095238095
2016-02,Redmile.Group,1,1.0
2015-09,Jason.Finger,0,0.0
2015-11,Jason.Finger,4,1.0
2015-01,Jason.Finger,12,0.6538461538461539
2014-12,Jason.Finger,0,0.0
2015-05,Jason.Finger,1,1.0
2015-07,Jason.Finger,5,0.6
2015-03,Jason.Finger,10,0.6181818181818182
2016-05,Jason.Finger,5,1.0
2016-01,Jason.Finger,0,0.0
2016-04,Jason.Finger,0,0.0
2014-11,Jason.Finger,0,0.0
2015-06,Jason.Finger,4,1.0
2016-06,Jason.Finger,0,0.0
2015-10,Jason.Finger,0,0.0
2014-09,Jason.Finger,0,0.0
2015-02,Jason.Finger,2,0.6666666666666666
2016-07,Jason.Finger,3,1.0
2015-12,Jason.Finger,0,0.0
2014-10,Jason.Finger,0,0.0
2015-04,Jason.Finger,3,1.0
2014-08,Jason.Finger,0,0.0
2016-03,Jason.Finger,0,0.0
2015-08,Jason.Finger,2,1.0
2016-02,Jason.Finger,0,0.0
2015-09,Salesforce.Ventures,5,0.4666666666666667
2015-11,Salesforce.Ventures,9,0.4222222222222222
2015-01,Salesforce.Ventures,2,1.0
2014-12,Salesforce.Ventures,2,1.0
2015-05,Salesforce.Ventures,7,0.6071428571428571
2015-07,Salesforce.Ventures,10,0.38181818181818183
2015-03,Salesforce.Ventures,4,0.7
2016-05,Salesforce.Ventures,4,0.6
2016-01,Salesforce.Ventures,14,0.358974358974359
2016-04,Salesforce.Ventures,10,0.4727272727272727
2014-11,Salesforce.Ventures,1,1.0
2015-06,Salesforce.Ventures,1,1.0
2016-06,Salesforce.Ventures,4,1.0
2015-10,Salesforce.Ventures,15,0.44761904761904764
2014-09,Salesforce.Ventures,10,0.5272727272727272
2015-02,Salesforce.Ventures,7,0.35714285714285715
2016-07,Salesforce.Ventures,2,0.6666666666666666
2015-12,Salesforce.Ventures,5,0.7333333333333333
2014-10,Salesforce.Ventures,3,1.0
2015-04,Salesforce.Ventures,0,0.0
2014-08,Salesforce.Ventures,0,0.0
2016-03,Salesforce.Ventures,7,0.42857142857142855
2015-08,Salesforce.Ventures,0,0.0
2016-02,Salesforce.Ventures,7,0.5714285714285714
2015-09,CAA.Ventures,0,0.0
2015-11,CAA.Ventures,0,0.0
2015-01,CAA.Ventures,5,1.0
2014-12,CAA.Ventures,12,0.6666666666666666
2015-05,CAA.Ventures,12,0.5512820512820513
2015-07,CAA.Ventures,0,0.0
2015-03,CAA.Ventures,10,1.0
2016-05,CAA.Ventures,0,0.0
2016-01,CAA.Ventures,2,1.0
2016-04,CAA.Ventures,7,1.0
2014-11,CAA.Ventures,4,1.0
2015-06,CAA.Ventures,0,0.0
2016-06,CAA.Ventures,0,0.0
2015-10,CAA.Ventures,0,0.0
2014-09,CAA.Ventures,0,0.0
2015-02,CAA.Ventures,0,0.0
2016-07,CAA.Ventures,0,0.0
2015-12,CAA.Ventures,0,0.0
2014-10,CAA.Ventures,0,0.0
2015-04,CAA.Ventures,13,0.5824175824175825
2014-08,CAA.Ventures,0,0.0
2016-03,CAA.Ventures,5,1.0
2015-08,CAA.Ventures,0,0.0
2016-02,CAA.Ventures,5,1.0
2015-09,Danhua.Capital,10,0.5818181818181818
2015-11,Danhua.Capital,0,0.0
2015-01,Danhua.Capital,3,1.0
2014-12,Danhua.Capital,0,0.0
2015-05,Danhua.Capital,0,0.0
2015-07,Danhua.Capital,0,0.0
2015-03,Danhua.Capital,2,1.0
2016-05,Danhua.Capital,0,0.0
2016-01,Danhua.Capital,1,1.0
2016-04,Danhua.Capital,0,0.0
2014-11,Danhua.Capital,5,1.0
2015-06,Danhua.Capital,6,1.0
2016-06,Danhua.Capital,1,1.0
2015-10,Danhua.Capital,12,0.5897435897435898
2014-09,Danhua.Capital,4,1.0
2015-02,Danhua.Capital,1,1.0
2016-07,Danhua.Capital,6,0.7619047619047619
2015-12,Danhua.Capital,0,0.0
2014-10,Danhua.Capital,0,0.0
2015-04,Danhua.Capital,7,0.7857142857142857
2014-08,Danhua.Capital,2,1.0
2016-03,Danhua.Capital,2,1.0
2015-08,Danhua.Capital,1,1.0
2016-02,Danhua.Capital,2,1.0
2015-09,RGA.Ventures,0,0.0
2015-11,RGA.Ventures,2,1.0
2015-01,RGA.Ventures,0,0.0
2014-12,RGA.Ventures,0,0.0
2015-05,RGA.Ventures,0,0.0
2015-07,RGA.Ventures,0,0.0
2015-03,RGA.Ventures,1,1.0
2016-05,RGA.Ventures,0,0.0
2016-01,RGA.Ventures,0,0.0
2016-04,RGA.Ventures,0,0.0
2014-11,RGA.Ventures,1,1.0
2015-06,RGA.Ventures,0,0.0
2016-06,RGA.Ventures,0,0.0
2015-10,RGA.Ventures,2,1.0
2014-09,RGA.Ventures,1,1.0
2015-02,RGA.Ventures,0,0.0
2016-07,RGA.Ventures,0,0.0
2015-12,RGA.Ventures,1,1.0
2014-10,RGA.Ventures,3,1.0
2015-04,RGA.Ventures,3,1.0
2014-08,RGA.Ventures,0,0.0
2016-03,RGA.Ventures,0,0.0
2015-08,RGA.Ventures,1,1.0
2016-02,RGA.Ventures,5,1.0
2015-09,Tenaya.Capital,3,1.0
2015-11,Tenaya.Capital,4,1.0
2015-01,Tenaya.Capital,5,0.8
2014-12,Tenaya.Capital,2,1.0
2015-05,Tenaya.Capital,8,0.5357142857142857
2015-07,Tenaya.Capital,5,1.0
2015-03,Tenaya.Capital,0,0.0
2016-05,Tenaya.Capital,0,0.0
2016-01,Tenaya.Capital,2,1.0
2016-04,Tenaya.Capital,3,1.0
2014-11,Tenaya.Capital,0,0.0
2015-06,Tenaya.Capital,5,1.0
2016-06,Tenaya.Capital,4,1.0
2015-10,Tenaya.Capital,11,0.6818181818181818
2014-09,Tenaya.Capital,4,1.0
2015-02,Tenaya.Capital,8,0.4444444444444444
2016-07,Tenaya.Capital,3,1.0
2015-12,Tenaya.Capital,8,0.8214285714285714
2014-10,Tenaya.Capital,4,1.0
2015-04,Tenaya.Capital,0,0.0
2014-08,Tenaya.Capital,7,0.6428571428571429
2016-03,Tenaya.Capital,0,0.0
2015-08,Tenaya.Capital,11,0.5909090909090909
2016-02,Tenaya.Capital,4,1.0
2015-09,Nokia.Growth.Partners,0,0.0
