date,name,position,frequency
2014-10,Matrix.Partners,micro_vc,1
2014-10,Matrix.Partners,angel_group,2
2014-10,Matrix.Partners,venture_capital,8
2014-10,Matrix.Partners,accelerator,1
2014-11,Matrix.Partners,angel_group,1
2014-11,Matrix.Partners,venture_capital,3
2014-12,Matrix.Partners,venture_capital,2
2015-01,Matrix.Partners,corporate_venture_capital,1
2015-01,Matrix.Partners,venture_capital,4
2015-02,Matrix.Partners,accelerator,1
2015-02,Matrix.Partners,venture_capital,6
2015-02,Matrix.Partners,micro_vc,1
2015-03,Matrix.Partners,venture_capital,5
2015-04,Matrix.Partners,micro_vc,1
2015-04,Matrix.Partners,corporate_venture_capital,1
2015-04,Matrix.Partners,venture_capital,7
2015-04,Matrix.Partners,individual,1
2015-05,Matrix.Partners,venture_capital,2
2015-06,Matrix.Partners,venture_capital,8
2015-07,Matrix.Partners,venture_capital,2
2015-08,Matrix.Partners,accelerator,1
2015-08,Matrix.Partners,venture_capital,2
2015-09,Matrix.Partners,venture_capital,2
2015-10,Matrix.Partners,micro_vc,1
2015-10,Matrix.Partners,angel_group,1
2015-10,Matrix.Partners,accelerator,1
2015-10,Matrix.Partners,venture_capital,7
2015-10,Matrix.Partners,individual,1
2015-11,Matrix.Partners,venture_capital,2
2015-12,Matrix.Partners,micro_vc,1
2015-12,Matrix.Partners,venture_capital,3
2015-12,Matrix.Partners,individual,1
2016-01,Matrix.Partners,venture_capital,1
2016-02,Matrix.Partners,venture_capital,3
2016-05,Matrix.Partners,venture_capital,2
2016-06,Matrix.Partners,venture_capital,3
2014-09,Bain.Capital.Ventures,venture_capital,3
2014-09,Bain.Capital.Ventures,micro_vc,1
2014-10,Bain.Capital.Ventures,investment_bank,1
2014-10,Bain.Capital.Ventures,venture_capital,2
2014-10,Bain.Capital.Ventures,individual,1
2014-11,Bain.Capital.Ventures,venture_capital,1
2014-12,Bain.Capital.Ventures,others,1
2014-12,Bain.Capital.Ventures,venture_capital,4
2015-01,Bain.Capital.Ventures,investment_bank,1
2015-01,Bain.Capital.Ventures,corporate_venture_capital,2
2015-01,Bain.Capital.Ventures,venture_capital,2
2015-01,Bain.Capital.Ventures,angel_group,1
2015-02,Bain.Capital.Ventures,investment_bank,2
2015-02,Bain.Capital.Ventures,corporate_venture_capital,1
2015-02,Bain.Capital.Ventures,venture_capital,10
2015-03,Bain.Capital.Ventures,venture_capital,2
2015-04,Bain.Capital.Ventures,investment_bank,1
2015-05,Bain.Capital.Ventures,investment_bank,1
2015-05,Bain.Capital.Ventures,others,1
2015-05,Bain.Capital.Ventures,venture_capital,5
2015-06,Bain.Capital.Ventures,investment_bank,1
2015-07,Bain.Capital.Ventures,venture_capital,2
2015-09,Bain.Capital.Ventures,corporate_venture_capital,1
2015-09,Bain.Capital.Ventures,venture_capital,4
2015-10,Bain.Capital.Ventures,corporate_venture_capital,2
2015-10,Bain.Capital.Ventures,venture_capital,9
2015-11,Bain.Capital.Ventures,investment_bank,1
2015-11,Bain.Capital.Ventures,venture_capital,3
2016-01,Bain.Capital.Ventures,corporate_venture_capital,1
2016-01,Bain.Capital.Ventures,venture_capital,8
2016-02,Bain.Capital.Ventures,venture_capital,5
2016-03,Bain.Capital.Ventures,others,1
2016-03,Bain.Capital.Ventures,venture_capital,3
2016-04,Bain.Capital.Ventures,investment_bank,1
2016-04,Bain.Capital.Ventures,corporate_venture_capital,2
2016-04,Bain.Capital.Ventures,venture_capital,1
2016-05,Bain.Capital.Ventures,corporate_venture_capital,1
2016-05,Bain.Capital.Ventures,venture_capital,4
2016-07,Bain.Capital.Ventures,investment_bank,1
2016-07,Bain.Capital.Ventures,angel_group,1
2016-07,Bain.Capital.Ventures,venture_capital,3
2016-07,Bain.Capital.Ventures,micro_vc,1
2014-08,Techstars,venture_capital,1
2014-08,Techstars,micro_vc,2
2014-09,Techstars,corporate_venture_capital,1
2014-10,Techstars,corporate_venture_capital,1
2014-10,Techstars,others,1
2014-10,Techstars,venture_capital,2
2014-10,Techstars,micro_vc,2
2014-11,Techstars,corporate_venture_capital,2
2014-11,Techstars,venture_capital,4
2014-11,Techstars,micro_vc,1
2014-12,Techstars,micro_vc,2
2014-12,Techstars,venture_capital,2
2014-12,Techstars,individual,1
2015-01,Techstars,accelerator,1
2015-01,Techstars,venture_capital,4
2015-01,Techstars,micro_vc,3
2015-02,Techstars,corporate_venture_capital,1
2015-02,Techstars,angel_group,2
2015-02,Techstars,venture_capital,3
2015-02,Techstars,micro_vc,2
2015-03,Techstars,corporate_venture_capital,1
2015-03,Techstars,individual,1
2015-03,Techstars,others,1
2015-03,Techstars,venture_capital,1
2015-03,Techstars,micro_vc,2
2015-04,Techstars,investment_bank,2
2015-04,Techstars,corporate_venture_capital,1
2015-04,Techstars,others,2
2015-04,Techstars,venture_capital,9
2015-04,Techstars,micro_vc,2
2015-05,Techstars,corporate_venture_capital,1
2015-05,Techstars,others,3
2015-05,Techstars,venture_capital,3
2015-05,Techstars,individual,2
2015-05,Techstars,angel_group,2
2015-05,Techstars,micro_vc,1
2015-06,Techstars,corporate_venture_capital,1
2015-06,Techstars,venture_capital,7
2015-06,Techstars,micro_vc,4
2015-07,Techstars,corporate_venture_capital,1
2015-07,Techstars,venture_capital,1
2015-07,Techstars,micro_vc,1
2015-08,Techstars,others,1
2015-08,Techstars,venture_capital,3
2015-08,Techstars,individual,1
2015-08,Techstars,accelerator,1
2015-08,Techstars,angel_group,2
2015-08,Techstars,micro_vc,3
2015-09,Techstars,venture_capital,1
2015-09,Techstars,micro_vc,2
2015-10,Techstars,corporate_venture_capital,1
2015-10,Techstars,venture_capital,1
2015-10,Techstars,angel_group,1
2015-10,Techstars,micro_vc,1
2015-11,Techstars,corporate_venture_capital,3
2015-11,Techstars,others,1
2015-11,Techstars,venture_capital,2
2015-11,Techstars,micro_vc,3
2015-12,Techstars,individual,1
2015-12,Techstars,venture_capital,6
2015-12,Techstars,angel_group,2
2015-12,Techstars,micro_vc,3
2016-02,Techstars,corporate_venture_capital,1
2016-02,Techstars,others,2
2016-02,Techstars,venture_capital,4
2016-02,Techstars,micro_vc,2
2016-03,Techstars,angel_group,1
2016-03,Techstars,venture_capital,2
2016-03,Techstars,micro_vc,1
2016-05,Techstars,venture_capital,1
2016-05,Techstars,micro_vc,1
2016-06,Techstars,venture_capital,1
2016-07,Techstars,others,1
2016-07,Techstars,venture_capital,1
2014-09,FundersClub,corporate_venture_capital,2
2014-09,FundersClub,accelerator,3
2014-09,FundersClub,venture_capital,9
2014-09,FundersClub,individual,1
2014-10,FundersClub,individual,3
2014-10,FundersClub,others,1
2014-10,FundersClub,accelerator,1
2014-10,FundersClub,venture_capital,12
2014-10,FundersClub,micro_vc,2
2014-11,FundersClub,accelerator,2
2014-11,FundersClub,angel_group,1
2014-11,FundersClub,individual,1
2014-12,FundersClub,corporate_venture_capital,1
2014-12,FundersClub,venture_capital,14
2014-12,FundersClub,individual,2
2014-12,FundersClub,accelerator,3
2014-12,FundersClub,angel_group,2
2014-12,FundersClub,micro_vc,2
2015-01,FundersClub,micro_vc,2
2015-01,FundersClub,angel_group,1
2015-01,FundersClub,accelerator,1
2015-01,FundersClub,venture_capital,14
2015-01,FundersClub,individual,1
2015-02,FundersClub,angel_group,1
2015-02,FundersClub,others,2
2015-02,FundersClub,individual,1
2015-02,FundersClub,accelerator,1
2015-02,FundersClub,venture_capital,15
2015-02,FundersClub,micro_vc,2
2015-03,FundersClub,angel_group,3
2015-03,FundersClub,accelerator,1
2015-03,FundersClub,venture_capital,6
2015-03,FundersClub,micro_vc,1
2015-04,FundersClub,individual,6
2015-04,FundersClub,angel_group,2
2015-04,FundersClub,accelerator,2
2015-04,FundersClub,venture_capital,5
2015-04,FundersClub,others,2
2015-05,FundersClub,angel_group,1
2015-05,FundersClub,others,2
2015-05,FundersClub,individual,3
2015-05,FundersClub,accelerator,2
2015-05,FundersClub,venture_capital,12
2015-05,FundersClub,micro_vc,2
2015-06,FundersClub,micro_vc,3
2015-06,FundersClub,corporate_venture_capital,1
2015-06,FundersClub,venture_capital,5
2015-06,FundersClub,individual,2
2015-07,FundersClub,angel_group,1
2015-07,FundersClub,accelerator,2
2015-07,FundersClub,venture_capital,3
2015-07,FundersClub,micro_vc,1
2015-08,FundersClub,micro_vc,1
2015-08,FundersClub,angel_group,2
2015-08,FundersClub,accelerator,2
2015-08,FundersClub,venture_capital,3
2015-08,FundersClub,individual,1
2015-09,FundersClub,corporate_venture_capital,1
2015-09,FundersClub,venture_capital,8
2015-09,FundersClub,individual,2
2015-09,FundersClub,accelerator,4
2015-09,FundersClub,angel_group,2
2015-09,FundersClub,micro_vc,3
2015-10,FundersClub,micro_vc,1
2015-10,FundersClub,others,1
2015-10,FundersClub,venture_capital,4
2015-10,FundersClub,individual,2
2015-11,FundersClub,angel_group,1
2015-11,FundersClub,accelerator,1
2015-11,FundersClub,venture_capital,6
2015-11,FundersClub,individual,1
2015-12,FundersClub,venture_capital,2
2016-01,FundersClub,accelerator,1
2016-02,FundersClub,venture_capital,2
2016-02,FundersClub,angel_group,1
2016-02,FundersClub,others,1
2016-02,FundersClub,accelerator,2
2016-02,FundersClub,micro_vc,5
2016-03,FundersClub,accelerator,1
2016-03,FundersClub,venture_capital,3
2016-03,FundersClub,individual,2
2016-04,FundersClub,accelerator,1
2016-04,FundersClub,venture_capital,6
2016-04,FundersClub,individual,3
2016-05,FundersClub,angel_group,1
2016-05,FundersClub,accelerator,1
2016-05,FundersClub,venture_capital,3
2016-06,FundersClub,investment_bank,1
2016-06,FundersClub,corporate_venture_capital,1
2016-06,FundersClub,angel_group,1
2016-07,FundersClub,others,1
2016-07,FundersClub,venture_capital,6
2016-07,FundersClub,accelerator,1
2014-08,Verizon.Ventures,accelerator,1
2014-08,Verizon.Ventures,venture_capital,1
2014-09,Verizon.Ventures,venture_capital,1
2014-10,Verizon.Ventures,venture_capital,2
2014-11,Verizon.Ventures,venture_capital,2
2015-01,Verizon.Ventures,venture_capital,3
2015-01,Verizon.Ventures,individual,1
2015-02,Verizon.Ventures,venture_capital,2
2015-04,Verizon.Ventures,others,1
2015-04,Verizon.Ventures,venture_capital,2
2015-04,Verizon.Ventures,micro_vc,1
2015-05,Verizon.Ventures,others,2
2015-05,Verizon.Ventures,venture_capital,3
2015-05,Verizon.Ventures,individual,2
2015-05,Verizon.Ventures,accelerator,1
2015-05,Verizon.Ventures,angel_group,1
2015-05,Verizon.Ventures,micro_vc,1
2015-06,Verizon.Ventures,accelerator,1
2015-06,Verizon.Ventures,venture_capital,1
2015-06,Verizon.Ventures,micro_vc,1
2015-07,Verizon.Ventures,accelerator,1
2015-07,Verizon.Ventures,venture_capital,1
2015-07,Verizon.Ventures,micro_vc,1
2015-08,Verizon.Ventures,venture_capital,1
2015-11,Verizon.Ventures,accelerator,1
2015-11,Verizon.Ventures,venture_capital,1
2015-11,Verizon.Ventures,micro_vc,2
2015-12,Verizon.Ventures,venture_capital,2
2016-01,Verizon.Ventures,venture_capital,2
2016-02,Verizon.Ventures,corporate_venture_capital,1
2016-02,Verizon.Ventures,venture_capital,3
2016-03,Verizon.Ventures,investment_bank,1
2016-03,Verizon.Ventures,venture_capital,4
2016-04,Verizon.Ventures,investment_bank,1
2016-04,Verizon.Ventures,corporate_venture_capital,1
2014-08,Venrock,venture_capital,4
2014-08,Venrock,angel_group,1
2014-09,Venrock,others,1
2014-09,Venrock,venture_capital,1
2014-09,Venrock,individual,1
2014-10,Venrock,investment_bank,1
2014-10,Venrock,accelerator,1
2014-10,Venrock,venture_capital,4
2014-10,Venrock,micro_vc,2
2014-12,Venrock,others,1
2014-12,Venrock,venture_capital,7
2015-01,Venrock,others,2
2015-01,Venrock,venture_capital,4
2015-02,Venrock,micro_vc,2
2015-02,Venrock,corporate_venture_capital,1
2015-02,Venrock,venture_capital,5
2015-02,Venrock,angel_group,3
2015-02,Venrock,individual,2
2015-03,Venrock,investment_bank,2
2015-03,Venrock,others,1
2015-03,Venrock,venture_capital,1
2015-03,Venrock,individual,1
2015-04,Venrock,venture_capital,7
2015-05,Venrock,corporate_venture_capital,1
2015-05,Venrock,others,4
2015-05,Venrock,venture_capital,4
2015-05,Venrock,micro_vc,1
2015-06,Venrock,investment_bank,1
2015-06,Venrock,others,3
2015-06,Venrock,venture_capital,2
2015-07,Venrock,corporate_venture_capital,1
2015-07,Venrock,others,1
2015-07,Venrock,venture_capital,6
2015-08,Venrock,venture_capital,1
2015-09,Venrock,investment_bank,1
2015-09,Venrock,corporate_venture_capital,2
2015-09,Venrock,others,1
2015-09,Venrock,venture_capital,14
2015-10,Venrock,others,4
2015-10,Venrock,venture_capital,8
2015-11,Venrock,others,1
2015-11,Venrock,venture_capital,1
2016-01,Venrock,corporate_venture_capital,1
2016-01,Venrock,venture_capital,7
2016-02,Venrock,corporate_venture_capital,1
2016-02,Venrock,venture_capital,3
2016-02,Venrock,micro_vc,1
2016-03,Venrock,others,2
2016-03,Venrock,venture_capital,1
2016-04,Venrock,corporate_venture_capital,1
2016-04,Venrock,venture_capital,4
2016-04,Venrock,micro_vc,2
2016-06,Venrock,venture_capital,2
2016-07,Venrock,venture_capital,1
2014-10,Vulcan.Capital,venture_capital,1
2014-10,Vulcan.Capital,angel_group,1
2014-10,Vulcan.Capital,micro_vc,1
2014-11,Vulcan.Capital,others,2
2014-11,Vulcan.Capital,venture_capital,1
2014-12,Vulcan.Capital,venture_capital,2
2014-12,Vulcan.Capital,angel_group,2
2015-01,Vulcan.Capital,venture_capital,2
2015-02,Vulcan.Capital,angel_group,1
2015-02,Vulcan.Capital,accelerator,1
2015-02,Vulcan.Capital,venture_capital,4
2015-02,Vulcan.Capital,micro_vc,1
2015-06,Vulcan.Capital,venture_capital,1
2015-07,Vulcan.Capital,others,1
2015-08,Vulcan.Capital,venture_capital,1
2015-09,Vulcan.Capital,venture_capital,2
2015-11,Vulcan.Capital,others,1
2015-11,Vulcan.Capital,angel_group,1
2015-12,Vulcan.Capital,venture_capital,1
2016-05,Vulcan.Capital,venture_capital,2
2016-06,Vulcan.Capital,venture_capital,1
2016-07,Vulcan.Capital,venture_capital,1
2014-10,USAA,venture_capital,4
2014-11,USAA,venture_capital,3
2014-12,USAA,corporate_venture_capital,1
2014-12,USAA,venture_capital,5
2015-01,USAA,venture_capital,7
2015-03,USAA,corporate_venture_capital,1
2015-04,USAA,venture_capital,2
2015-06,USAA,corporate_venture_capital,1
2015-06,USAA,accelerator,1
2015-06,USAA,venture_capital,1
2015-09,USAA,venture_capital,1
2016-04,USAA,corporate_venture_capital,2
2016-07,USAA,others,1
2016-07,USAA,venture_capital,1
2014-11,Paladin.Capital.Group,venture_capital,2
2014-12,Paladin.Capital.Group,corporate_venture_capital,1
2014-12,Paladin.Capital.Group,venture_capital,4
2014-12,Paladin.Capital.Group,micro_vc,1
2015-01,Paladin.Capital.Group,others,1
2015-01,Paladin.Capital.Group,venture_capital,1
2015-03,Paladin.Capital.Group,angel_group,1
2015-03,Paladin.Capital.Group,venture_capital,2
2015-06,Paladin.Capital.Group,others,1
2015-06,Paladin.Capital.Group,venture_capital,2
2015-11,Paladin.Capital.Group,venture_capital,2
2016-01,Paladin.Capital.Group,others,2
2016-01,Paladin.Capital.Group,venture_capital,2
2016-03,Paladin.Capital.Group,others,2
2016-03,Paladin.Capital.Group,venture_capital,2
2016-04,Paladin.Capital.Group,corporate_venture_capital,1
2016-04,Paladin.Capital.Group,venture_capital,6
2016-07,Paladin.Capital.Group,venture_capital,1
2014-08,Great.Oaks.Venture.Capital,individual,1
2014-08,Great.Oaks.Venture.Capital,others,1
2014-08,Great.Oaks.Venture.Capital,venture_capital,3
2014-08,Great.Oaks.Venture.Capital,micro_vc,2
2014-09,Great.Oaks.Venture.Capital,individual,1
2014-09,Great.Oaks.Venture.Capital,corporate_venture_capital,1
2014-09,Great.Oaks.Venture.Capital,others,1
2014-09,Great.Oaks.Venture.Capital,venture_capital,14
2014-09,Great.Oaks.Venture.Capital,micro_vc,3
2014-10,Great.Oaks.Venture.Capital,investment_bank,1
2014-10,Great.Oaks.Venture.Capital,accelerator,1
2014-10,Great.Oaks.Venture.Capital,venture_capital,3
2014-10,Great.Oaks.Venture.Capital,individual,3
2014-11,Great.Oaks.Venture.Capital,corporate_venture_capital,1
2014-11,Great.Oaks.Venture.Capital,venture_capital,16
2014-11,Great.Oaks.Venture.Capital,individual,3
2014-11,Great.Oaks.Venture.Capital,accelerator,3
2014-11,Great.Oaks.Venture.Capital,angel_group,2
2014-11,Great.Oaks.Venture.Capital,micro_vc,5
2014-12,Great.Oaks.Venture.Capital,investment_bank,1
2014-12,Great.Oaks.Venture.Capital,corporate_venture_capital,1
2014-12,Great.Oaks.Venture.Capital,angel_group,1
2014-12,Great.Oaks.Venture.Capital,others,3
2014-12,Great.Oaks.Venture.Capital,individual,1
2014-12,Great.Oaks.Venture.Capital,accelerator,3
2014-12,Great.Oaks.Venture.Capital,venture_capital,18
2014-12,Great.Oaks.Venture.Capital,micro_vc,6
2015-01,Great.Oaks.Venture.Capital,accelerator,1
2015-01,Great.Oaks.Venture.Capital,corporate_venture_capital,1
2015-01,Great.Oaks.Venture.Capital,angel_group,1
2015-01,Great.Oaks.Venture.Capital,venture_capital,10
2015-01,Great.Oaks.Venture.Capital,individual,3
2015-02,Great.Oaks.Venture.Capital,individual,2
2015-02,Great.Oaks.Venture.Capital,others,1
2015-02,Great.Oaks.Venture.Capital,venture_capital,12
2015-02,Great.Oaks.Venture.Capital,angel_group,2
2015-02,Great.Oaks.Venture.Capital,micro_vc,4
2015-03,Great.Oaks.Venture.Capital,micro_vc,2
2015-03,Great.Oaks.Venture.Capital,individual,2
2015-03,Great.Oaks.Venture.Capital,accelerator,1
2015-03,Great.Oaks.Venture.Capital,venture_capital,12
2015-03,Great.Oaks.Venture.Capital,others,1
2015-04,Great.Oaks.Venture.Capital,individual,1
2015-04,Great.Oaks.Venture.Capital,accelerator,1
2015-04,Great.Oaks.Venture.Capital,venture_capital,4
2015-04,Great.Oaks.Venture.Capital,micro_vc,5
2015-05,Great.Oaks.Venture.Capital,corporate_venture_capital,1
2015-05,Great.Oaks.Venture.Capital,others,3
2015-05,Great.Oaks.Venture.Capital,venture_capital,14
2015-05,Great.Oaks.Venture.Capital,accelerator,1
2015-05,Great.Oaks.Venture.Capital,angel_group,1
2015-05,Great.Oaks.Venture.Capital,individual,1
2015-06,Great.Oaks.Venture.Capital,others,2
2015-06,Great.Oaks.Venture.Capital,venture_capital,8
2015-06,Great.Oaks.Venture.Capital,individual,1
2015-06,Great.Oaks.Venture.Capital,accelerator,1
2015-06,Great.Oaks.Venture.Capital,angel_group,2
2015-06,Great.Oaks.Venture.Capital,micro_vc,2
2015-07,Great.Oaks.Venture.Capital,micro_vc,2
2015-07,Great.Oaks.Venture.Capital,accelerator,1
2015-07,Great.Oaks.Venture.Capital,venture_capital,2
2015-07,Great.Oaks.Venture.Capital,individual,1
2015-09,Great.Oaks.Venture.Capital,others,1
2015-09,Great.Oaks.Venture.Capital,venture_capital,5
2015-09,Great.Oaks.Venture.Capital,individual,1
2015-09,Great.Oaks.Venture.Capital,accelerator,1
2015-09,Great.Oaks.Venture.Capital,angel_group,2
2015-09,Great.Oaks.Venture.Capital,micro_vc,2
2015-10,Great.Oaks.Venture.Capital,investment_bank,1
2015-10,Great.Oaks.Venture.Capital,micro_vc,2
2015-10,Great.Oaks.Venture.Capital,accelerator,2
2015-10,Great.Oaks.Venture.Capital,venture_capital,8
2015-10,Great.Oaks.Venture.Capital,individual,1
2015-11,Great.Oaks.Venture.Capital,corporate_venture_capital,1
2015-11,Great.Oaks.Venture.Capital,others,1
2015-11,Great.Oaks.Venture.Capital,venture_capital,8
2015-11,Great.Oaks.Venture.Capital,micro_vc,1
2015-11,Great.Oaks.Venture.Capital,accelerator,2
2015-11,Great.Oaks.Venture.Capital,angel_group,2
2015-11,Great.Oaks.Venture.Capital,individual,2
2016-02,Great.Oaks.Venture.Capital,investment_bank,1
2016-02,Great.Oaks.Venture.Capital,corporate_venture_capital,1
2016-02,Great.Oaks.Venture.Capital,others,1
2016-02,Great.Oaks.Venture.Capital,venture_capital,9
2016-02,Great.Oaks.Venture.Capital,micro_vc,3
2016-02,Great.Oaks.Venture.Capital,accelerator,1
2016-02,Great.Oaks.Venture.Capital,angel_group,1
2016-02,Great.Oaks.Venture.Capital,individual,1
2016-03,Great.Oaks.Venture.Capital,individual,2
2016-03,Great.Oaks.Venture.Capital,venture_capital,8
2016-03,Great.Oaks.Venture.Capital,micro_vc,5
2016-04,Great.Oaks.Venture.Capital,corporate_venture_capital,1
2016-04,Great.Oaks.Venture.Capital,venture_capital,1
2016-04,Great.Oaks.Venture.Capital,micro_vc,1
2016-05,Great.Oaks.Venture.Capital,individual,2
2016-05,Great.Oaks.Venture.Capital,venture_capital,2
2016-05,Great.Oaks.Venture.Capital,micro_vc,1
2014-09,Third.Wave.Digital,venture_capital,2
2014-09,Third.Wave.Digital,micro_vc,2
2014-10,Third.Wave.Digital,corporate_venture_capital,1
2014-10,Third.Wave.Digital,venture_capital,2
2014-11,Third.Wave.Digital,angel_group,1
2014-11,Third.Wave.Digital,venture_capital,1
2014-12,Third.Wave.Digital,venture_capital,3
2014-12,Third.Wave.Digital,micro_vc,1
2015-01,Third.Wave.Digital,venture_capital,4
2015-01,Third.Wave.Digital,others,1
2015-01,Third.Wave.Digital,accelerator,2
2015-01,Third.Wave.Digital,angel_group,1
2015-01,Third.Wave.Digital,micro_vc,1
2015-02,Third.Wave.Digital,corporate_venture_capital,1
2015-02,Third.Wave.Digital,others,1
2015-02,Third.Wave.Digital,venture_capital,3
2015-02,Third.Wave.Digital,micro_vc,1
2015-03,Third.Wave.Digital,others,1
2015-03,Third.Wave.Digital,venture_capital,4
2015-03,Third.Wave.Digital,micro_vc,2
2015-04,Third.Wave.Digital,others,1
2015-04,Third.Wave.Digital,venture_capital,1
2015-06,Third.Wave.Digital,micro_vc,1
2015-07,Third.Wave.Digital,venture_capital,2
2015-10,Third.Wave.Digital,venture_capital,1
2015-11,Third.Wave.Digital,venture_capital,1
2016-01,Third.Wave.Digital,venture_capital,1
2016-06,Third.Wave.Digital,venture_capital,2
2016-06,Third.Wave.Digital,micro_vc,2
2014-11,GE.Ventures,venture_capital,1
2015-01,GE.Ventures,investment_bank,1
2015-01,GE.Ventures,venture_capital,9
2015-02,GE.Ventures,venture_capital,2
2015-02,GE.Ventures,individual,1
2015-04,GE.Ventures,investment_bank,2
2015-04,GE.Ventures,corporate_venture_capital,1
2015-04,GE.Ventures,venture_capital,5
2015-05,GE.Ventures,corporate_venture_capital,2
2015-05,GE.Ventures,venture_capital,1
2015-06,GE.Ventures,others,1
2015-06,GE.Ventures,venture_capital,6
2015-07,GE.Ventures,corporate_venture_capital,1
2015-07,GE.Ventures,venture_capital,1
2015-09,GE.Ventures,venture_capital,3
2015-11,GE.Ventures,corporate_venture_capital,1
2015-11,GE.Ventures,venture_capital,1
2016-02,GE.Ventures,venture_capital,1
2016-03,GE.Ventures,others,2
2016-03,GE.Ventures,venture_capital,7
2016-03,GE.Ventures,accelerator,1
2016-04,GE.Ventures,venture_capital,4
2016-04,GE.Ventures,micro_vc,1
2016-05,GE.Ventures,corporate_venture_capital,1
2016-05,GE.Ventures,others,1
2016-05,GE.Ventures,venture_capital,6
2016-06,GE.Ventures,venture_capital,2
2016-07,GE.Ventures,venture_capital,7
2016-07,GE.Ventures,individual,1
2014-09,Greenspring.Associates,venture_capital,3
2014-09,Greenspring.Associates,micro_vc,1
2014-10,Greenspring.Associates,investment_bank,1
2014-10,Greenspring.Associates,corporate_venture_capital,1
2014-10,Greenspring.Associates,venture_capital,4
2014-11,Greenspring.Associates,corporate_venture_capital,1
2014-11,Greenspring.Associates,venture_capital,2
2015-03,Greenspring.Associates,venture_capital,4
2015-06,Greenspring.Associates,venture_capital,5
2015-07,Greenspring.Associates,venture_capital,4
2015-08,Greenspring.Associates,venture_capital,2
2015-08,Greenspring.Associates,micro_vc,1
2015-09,Greenspring.Associates,investment_bank,1
2015-09,Greenspring.Associates,corporate_venture_capital,1
2015-09,Greenspring.Associates,venture_capital,5
2016-01,Greenspring.Associates,venture_capital,3
2016-01,Greenspring.Associates,micro_vc,1
2016-02,Greenspring.Associates,venture_capital,3
2016-04,Greenspring.Associates,venture_capital,5
2016-04,Greenspring.Associates,micro_vc,2
2016-05,Greenspring.Associates,venture_capital,2
2014-08,Deep.Fork.Capital,venture_capital,1
2014-09,Deep.Fork.Capital,micro_vc,1
2014-11,Deep.Fork.Capital,venture_capital,3
2014-12,Deep.Fork.Capital,venture_capital,2
2014-12,Deep.Fork.Capital,micro_vc,1
2015-01,Deep.Fork.Capital,venture_capital,4
2015-04,Deep.Fork.Capital,investment_bank,1
2015-04,Deep.Fork.Capital,accelerator,1
2015-04,Deep.Fork.Capital,venture_capital,4
2015-04,Deep.Fork.Capital,individual,1
2015-05,Deep.Fork.Capital,venture_capital,2
2015-05,Deep.Fork.Capital,individual,1
2015-06,Deep.Fork.Capital,venture_capital,2
2015-09,Deep.Fork.Capital,venture_capital,3
2015-10,Deep.Fork.Capital,individual,1
2015-10,Deep.Fork.Capital,venture_capital,2
2015-10,Deep.Fork.Capital,angel_group,1
2015-10,Deep.Fork.Capital,micro_vc,1
2016-01,Deep.Fork.Capital,venture_capital,3
2016-01,Deep.Fork.Capital,individual,1
2016-02,Deep.Fork.Capital,accelerator,1
2016-02,Deep.Fork.Capital,individual,2
2016-02,Deep.Fork.Capital,others,2
2016-02,Deep.Fork.Capital,venture_capital,8
2016-02,Deep.Fork.Capital,micro_vc,2
2016-03,Deep.Fork.Capital,venture_capital,1
2014-10,Aspect.Ventures,venture_capital,2
2014-12,Aspect.Ventures,venture_capital,1
2015-04,Aspect.Ventures,accelerator,1
2015-04,Aspect.Ventures,venture_capital,1
2015-04,Aspect.Ventures,micro_vc,2
2015-05,Aspect.Ventures,angel_group,1
2015-05,Aspect.Ventures,venture_capital,2
2015-06,Aspect.Ventures,venture_capital,2
2015-09,Aspect.Ventures,venture_capital,2
2016-01,Aspect.Ventures,venture_capital,3
2016-02,Aspect.Ventures,venture_capital,3
2016-02,Aspect.Ventures,angel_group,1
2016-05,Aspect.Ventures,corporate_venture_capital,1
2016-05,Aspect.Ventures,venture_capital,4
2016-06,Aspect.Ventures,corporate_venture_capital,1
2016-06,Aspect.Ventures,angel_group,1
2016-06,Aspect.Ventures,venture_capital,3
2016-07,Aspect.Ventures,venture_capital,1
2014-09,Alliance.of.Angels,corporate_venture_capital,1
2014-12,Alliance.of.Angels,venture_capital,1
2014-12,Alliance.of.Angels,angel_group,1
2015-02,Alliance.of.Angels,accelerator,1
2015-02,Alliance.of.Angels,venture_capital,3
2015-02,Alliance.of.Angels,micro_vc,1
2015-03,Alliance.of.Angels,others,1
2015-04,Alliance.of.Angels,accelerator,1
2015-05,Alliance.of.Angels,others,1
2015-06,Alliance.of.Angels,angel_group,1
2015-08,Alliance.of.Angels,accelerator,1
2015-08,Alliance.of.Angels,venture_capital,1
2015-08,Alliance.of.Angels,micro_vc,1
2016-02,Alliance.of.Angels,angel_group,1
2016-02,Alliance.of.Angels,others,1
2016-02,Alliance.of.Angels,venture_capital,1
2016-02,Alliance.of.Angels,accelerator,1
2016-05,Alliance.of.Angels,micro_vc,1
2014-09,Tribeca.Venture.Partners,venture_capital,1
2014-11,Tribeca.Venture.Partners,venture_capital,1
2014-12,Tribeca.Venture.Partners,others,1
2014-12,Tribeca.Venture.Partners,venture_capital,2
2015-03,Tribeca.Venture.Partners,venture_capital,5
2015-03,Tribeca.Venture.Partners,micro_vc,1
2015-07,Tribeca.Venture.Partners,venture_capital,2
